date,cases,deaths,uf,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-03-27,3,0,RS,105862,4307005,2.83388,
2020-03-27,2,0,RS,50022,4307609,3.99824,
2020-03-27,1,0,RS,34116,4307807,2.93118,
2020-03-27,1,0,RS,72331,4307906,1.38253,
2020-03-27,1,0,RS,35070,4308607,2.85144,
2020-03-27,1,0,RS,281519,4309209,0.35522,
2020-03-27,2,0,RS,24293,4310801,8.23282,
2020-03-27,5,0,RS,84014,4311403,5.95139,
2020-03-27,1,0,RS,44161,4311809,2.26444,
2020-03-27,1,0,RS,6512,4313102,15.35627,
2020-03-27,1,0,RS,45994,4313508,2.1742,
2020-03-27,1,0,RS,7657,4314001,13.05995,
2020-03-27,1,0,RS,203275,4314100,0.49194,
2020-03-27,2,0,RS,342405,4314407,0.5841,
2020-03-27,1,0,RS,20663,4314605,4.83957,
2020-03-27,107,2,RS,1483771,4314902,7.21136,0.0187
2020-03-27,2,0,RS,211005,4315602,0.94784,
2020-03-27,1,0,RS,21349,4316006,4.68406,
2020-03-27,2,0,RS,282123,4316907,0.70891,
2020-03-27,4,0,RS,77027,4317103,5.19298,
2020-03-27,1,0,RS,73254,4317202,1.36511,
2020-03-27,1,0,RS,49425,4317400,2.02327,
2020-03-27,1,0,RS,42894,4317608,2.33133,
2020-03-27,2,0,RS,236835,4318705,0.84447,
2020-03-27,1,0,RS,81734,4319901,1.22348,
2020-03-27,3,0,RS,17502,4320404,17.1409,
2020-03-27,1,0,RS,57466,4321204,1.74016,
2020-03-27,6,0,RS,38732,4321501,15.49107,
2020-03-27,1,0,RS,255224,4323002,0.39181,
2020-03-27,197,2,RS,11377239,43,1.73153,0.0102
2020-03-27,1,0,SC,8513,4201208,11.74674,
2020-03-27,1,0,SC,13071,4201950,7.65052,
2020-03-27,9,0,SC,142295,4202008,6.32489,
2020-03-27,12,0,SC,357199,4202404,3.35947,
2020-03-27,9,0,SC,33450,4202800,26.90583,
2020-03-27,4,0,SC,82989,4203204,4.81992,
2020-03-27,1,0,SC,12240,4203709,8.16993,
2020-03-27,4,0,SC,220367,4204202,1.81515,
2020-03-27,12,0,SC,215186,4204608,5.57657,
2020-03-27,27,0,SC,500973,4205407,5.38951,
2020-03-27,1,0,SC,69639,4205902,1.43598,
2020-03-27,3,0,SC,11501,4206207,26.08469,
2020-03-27,1,0,SC,56421,4207007,1.77239,
2020-03-27,5,0,SC,44853,4207304,11.14753,
2020-03-27,8,0,SC,,,,
2020-03-27,18,0,SC,219536,4208203,8.19911,
2020-03-27,1,0,SC,65312,4208302,1.53111,
2020-03-27,2,0,SC,20024,4208807,9.98801,
2020-03-27,2,0,SC,177697,4208906,1.12551,
2020-03-27,8,0,SC,590466,4209102,1.35486,
2020-03-27,1,0,SC,157544,4209300,0.63474,
2020-03-27,1,0,SC,45814,4209409,2.18274,
2020-03-27,3,0,SC,81475,4211306,3.68211,
2020-03-27,1,0,SC,33447,4213203,2.9898,
2020-03-27,3,0,SC,21388,4213500,14.02656,
2020-03-27,2,0,SC,2878,4214300,69.4927,
2020-03-27,8,1,SC,246586,4216602,3.2443,125
2020-03-27,1,0,SC,24076,4216909,4.15351,
2020-03-27,1,0,SC,13410,4217006,7.45712,
2020-03-27,1,0,SC,5823,4217253,17.17328,
2020-03-27,2,0,SC,14007,4217600,14.27857,
2020-03-27,1,0,SC,38407,4218004,2.60369,
2020-03-27,1,0,SC,5348,4218103,18.69858,
2020-03-27,8,0,SC,105686,4218707,7.56959,
2020-03-27,163,1,SC,7164788,42,2.27501,0.0061
2020-03-27,13,0,SE,657013,2800308,1.97865,
2020-03-27,1,0,SE,36924,2804508,2.70827,
2020-03-27,2,0,SE,29626,2805703,6.75083,
2020-03-27,16,0,SE,2298696,28,0.69605,
2020-03-27,1,0,SP,89824,3503901,1.11329,
2020-03-27,3,0,SP,274182,3505708,1.09416,
2020-03-27,2,0,SP,101470,3509007,1.97103,
2020-03-27,5,0,SP,1204073,3509502,0.41526,
2020-03-27,2,0,SP,400927,3510609,0.49884,
2020-03-27,6,0,SP,249210,3513009,2.40761,
2020-03-27,1,0,SP,423884,3513801,0.23591,
2020-03-27,1,0,SP,273726,3515004,0.36533,
2020-03-27,2,0,SP,194276,3515707,1.02946,
2020-03-27,13,2,SP,1379182,3518800,0.94259,0.1538
2020-03-27,1,0,SP,230851,3519071,0.43318,
2020-03-27,44,1,SP,,,,0.0227
2020-03-27,1,0,SP,24235,3521408,4.12626,
2020-03-27,1,0,SP,57488,3524709,1.73949,
2020-03-27,3,0,SP,418962,3525904,0.71606,
2020-03-27,1,0,SP,48885,3527306,2.04562,
2020-03-27,2,0,SP,100179,3528502,1.99643,
2020-03-27,2,0,SP,472912,3529401,0.42291,
2020-03-27,8,0,SP,445842,3530607,1.79436,
2020-03-27,4,0,SP,698418,3534401,0.57272,
2020-03-27,1,0,SP,117452,3539806,0.85141,
2020-03-27,1,0,SP,123393,3543303,0.81042,
2020-03-27,3,1,SP,703293,3543402,0.42656,0.3333
2020-03-27,1,0,SP,206424,3543907,0.48444,
2020-03-27,6,0,SP,139447,3547304,4.30271,
2020-03-27,17,0,SP,718773,3547809,2.36514,
2020-03-27,15,0,SP,838936,3548708,1.78798,
2020-03-27,16,0,SP,161127,3548807,9.93006,
2020-03-27,1,0,SP,460671,3549805,0.21707,
2020-03-27,4,0,SP,721944,3549904,0.55406,
2020-03-27,1044,62,SP,12252023,3550308,8.52104,0.0594
2020-03-27,2,0,SP,88980,3550704,2.2477,
2020-03-27,1,0,SP,679378,3552205,0.14719,
2020-03-27,1,0,SP,297637,3552502,0.33598,
2020-03-27,2,1,SP,289664,3552809,0.69046,0.5
2020-03-27,1,0,SP,121766,3554003,0.82125,
2020-03-27,1,0,SP,314924,3554102,0.31754,
2020-03-27,1,0,SP,129193,3556206,0.77404,
2020-03-27,2,1,SP,52597,3556453,3.8025,0.5
2020-03-27,1223,68,SP,45919049,35,2.66338,0.0556
2020-03-27,1,0,TO,180470,1702109,0.55411,
2020-03-27,8,0,TO,299127,1721000,2.67445,
2020-03-27,9,0,TO,1572866,17,0.5722,
2020-03-26,23,0,AC,407319,1200401,5.64668,
2020-03-26,23,0,AC,881935,12,2.6079,
2020-03-26,10,0,AL,1018948,2704302,0.9814,
2020-03-26,1,0,AL,20066,2707503,4.98355,
2020-03-26,11,0,AL,3337357,27,0.3296,
2020-03-26,1,,AM,34308,1300706,2.91477,
2020-03-26,63,,AM,2182763,1302603,2.88625,
2020-03-26,2,1,AM,114273,1303403,1.75019,0.5
2020-03-26,1,,AM,21602,1303700,4.6292,
2020-03-26,67,1,AM,4144597,13,1.61656,0.0149
2020-03-26,2,0,AP,503327,1600303,0.39736,
2020-03-26,2,0,AP,845731,16,0.23648,
2020-03-26,1,0,BA,151596,2900702,0.65965,
2020-03-26,1,0,BA,155439,2903201,0.64334,
2020-03-26,1,0,BA,67195,2904605,1.48821,
2020-03-26,1,0,BA,299132,2905701,0.3343,
2020-03-26,1,0,BA,26176,2906204,3.82029,
2020-03-26,1,0,BA,33153,2908507,3.01632,
2020-03-26,1,0,BA,25837,2908606,3.87042,
2020-03-26,9,0,BA,614872,2910800,1.46372,
2020-03-26,1,0,BA,162327,2913606,0.61604,
2020-03-26,7,0,BA,,,,
2020-03-26,2,0,BA,213223,2914802,0.93799,
2020-03-26,1,0,BA,155966,2918001,0.64117,
2020-03-26,2,0,BA,216707,2918407,0.92291,
2020-03-26,5,0,BA,198440,2919207,2.51965,
2020-03-26,10,0,BA,148686,2925303,6.72558,
2020-03-26,2,0,BA,28174,2925501,7.09874,
2020-03-26,60,0,BA,2872347,2927408,2.08888,
2020-03-26,1,0,BA,9058,2928950,11.03996,
2020-03-26,1,0,BA,160487,2931350,0.6231,
2020-03-26,108,0,BA,14873064,29,0.72614,
2020-03-26,6,0,CE,80271,2301000,7.47468,
2020-03-26,224,3,CE,2669342,2304400,8.39158,0.0134
2020-03-26,1,0,CE,16480,2304459,6.06796,
2020-03-26,0,0,CE,,,,
2020-03-26,1,0,CE,274207,2307304,0.36469,
2020-03-26,1,0,CE,47962,2308104,2.08498,
2020-03-26,4,0,CE,208935,2312908,1.91447,
2020-03-26,237,3,CE,9132078,23,2.59525,0.0127
2020-03-26,201,0,DF,3015268,5300108,6.66607,
2020-03-26,201,0,DF,3015268,53,6.66607,
2020-03-26,1,0,ES,208972,3201209,0.47853,
2020-03-26,1,0,ES,381285,3201308,0.26227,
2020-03-26,1,0,ES,37534,3201407,2.66425,
2020-03-26,1,0,ES,,,,
2020-03-26,3,0,ES,173555,3203205,1.72856,
2020-03-26,1,0,ES,23590,3204609,4.23908,
2020-03-26,3,0,ES,517510,3205002,0.5797,
2020-03-26,20,0,ES,493838,3205200,4.04991,
2020-03-26,17,0,ES,362097,3205309,4.69487,
2020-03-26,48,0,ES,4018650,32,1.19443,
2020-03-26,3,0,GO,386923,5201108,0.77535,
2020-03-26,2,0,GO,578179,5201405,0.34591,
2020-03-26,1,0,GO,108823,5205109,0.91892,
2020-03-26,21,0,GO,1516113,5208707,1.38512,
2020-03-26,0,0,GO,,,,
2020-03-26,1,0,GO,100882,5211909,0.99126,
2020-03-26,1,1,GO,208299,5212501,0.48008,1.0
2020-03-26,6,0,GO,235647,5218805,2.54618,
2020-03-26,1,0,GO,20695,5220603,4.83209,
2020-03-26,2,0,GO,168468,5221858,1.18717,
2020-03-26,38,1,GO,7018354,52,0.54144,0.0263
2020-03-26,10,0,MA,1101884,2111300,0.90754,
2020-03-26,10,0,MA,7075181,21,0.14134,
2020-03-26,96,0,MG,2512070,3106200,3.82155,
2020-03-26,3,0,MG,439340,3106705,0.68284,
2020-03-26,1,0,MG,40127,3107109,2.49209,
2020-03-26,1,0,MG,50605,3107406,1.97609,
2020-03-26,1,0,MG,15461,3111507,6.46789,
2020-03-26,2,0,MG,663855,3118601,0.30127,
2020-03-26,1,0,MG,109855,3119401,0.91029,
2020-03-26,2,0,MG,238230,3122306,0.83952,
2020-03-26,1,0,MG,279885,3127701,0.35729,
2020-03-26,5,0,MG,,,,
2020-03-26,1,0,MG,263410,3131307,0.37964,
2020-03-26,8,0,MG,568873,3136702,1.40629,
2020-03-26,2,0,MG,52165,3137205,3.83399,
2020-03-26,2,0,MG,60724,3140001,3.29359,
2020-03-26,11,0,MG,94889,3144805,11.59249,
2020-03-26,1,0,MG,90757,3148103,1.10184,
2020-03-26,1,0,MG,167397,3151800,0.59738,
2020-03-26,1,0,MG,90082,3162500,1.1101,
2020-03-26,2,0,MG,239639,3167202,0.83459,
2020-03-26,1,0,MG,89842,3168705,1.11307,
2020-03-26,3,0,MG,333783,3170107,0.89879,
2020-03-26,7,0,MG,691305,3170206,1.01258,
2020-03-26,153,0,MG,21168791,31,0.72276,
2020-03-26,23,0,MS,895982,5002704,2.56702,
2020-03-26,1,0,MS,92526,5006606,1.08078,
2020-03-26,1,0,MS,57665,5007901,1.73415,
2020-03-26,25,0,MS,2778986,50,0.89961,
2020-03-26,8,0,MT,612547,5103403,1.30602,
2020-03-26,1,0,MT,9178,5108956,10.89562,
2020-03-26,2,0,MT,284971,5108402,0.70183,
2020-03-26,11,0,MT,3484466,51,0.31569,
2020-03-26,4,0,PA,530598,1500800,0.75387,
2020-03-26,6,0,PA,1492745,1501402,0.40194,
2020-03-26,1,0,PA,200793,1502400,0.49803,
2020-03-26,1,0,PA,101247,1503606,0.98768,
2020-03-26,1,0,PA,279349,1504208,0.35798,
2020-03-26,13,0,PA,8602865,15,0.15111,
2020-03-26,1,0,PB,6117,2502607,16.34788,
2020-03-26,5,0,PB,809015,2507507,0.61804,
2020-03-26,6,0,PB,4018127,25,0.14932,
2020-03-26,1,0,PE,76439,2601706,1.30823,
2020-03-26,1,0,PE,361118,2604106,0.27692,
2020-03-26,5,1,PE,,,,0.2
2020-03-26,3,0,PE,702298,2607901,0.42717,
2020-03-26,3,0,PE,392482,2609600,0.76437,
2020-03-26,2,0,PE,349145,2611101,0.57283,
2020-03-26,33,2,PE,1645727,2611606,2.00519,0.0606
2020-03-26,48,3,PE,9557071,26,0.50225,0.0625
2020-03-26,9,,PI,864845,2211001,1.04065,
2020-03-26,9,0,PI,3273227,22,0.27496,
2020-03-26,1,0,PR,132002,4104204,0.75756,
2020-03-26,1,0,PR,94859,4104303,1.0542,
2020-03-26,2,0,PR,328454,4104808,0.60891,
2020-03-26,6,0,PR,82620,4105508,7.26216,
2020-03-26,2,0,PR,243726,4105805,0.82059,
2020-03-26,66,0,PR,1933105,4106902,3.4142,
2020-03-26,1,0,PR,17251,4107603,5.79677,
2020-03-26,5,0,PR,258532,4108304,1934,
2020-03-26,1,0,PR,33119,4108809,3.01941,
2020-03-26,4,0,PR,,,,
2020-03-26,3,0,PR,569733,4113700,0.52656,
2020-03-26,3,0,PR,423666,4115200,0.7081,
2020-03-26,1,0,PR,88374,4118402,1.13155,
2020-03-26,2,0,PR,82881,4118501,2.4131,
2020-03-26,3,0,PR,132157,4119152,2.27003,
2020-03-26,3,0,PR,351736,4119905,0.85291,
2020-03-26,1,0,PR,78974,4127106,1.26624,
2020-03-26,1,0,PR,111557,4128104,0.8964,
2020-03-26,106,0,PR,11433957,41,0.92706,
2020-03-26,1,0,RJ,184412,3300407,0.54226,
2020-03-26,1,0,RJ,510906,3300456,0.19573,
2020-03-26,1,0,RJ,507548,3301009,0.19703,
2020-03-26,2,0,RJ,919596,3301702,0.21749,
2020-03-26,1,0,RJ,60517,3301850,1.65243,
2020-03-26,0,0,RJ,,,,
2020-03-26,1,1,RJ,25538,3302908,3.91573,1.0
2020-03-26,31,1,RJ,513584,3303302,6.03601,0.0323
2020-03-26,3,1,RJ,306191,3303906,0.97978,0.3333
2020-03-26,1,0,RJ,131341,3304201,0.76138,
2020-03-26,368,6,RJ,6718903,3304557,5.47708,0.0163
2020-03-26,3,0,RJ,1084839,3304904,0.27654,
2020-03-26,1,0,RJ,76523,3306107,1.3068,
2020-03-26,7,0,RJ,273012,3306305,2.56399,
2020-03-26,421,9,RJ,17264943,33,2.43847,0.0214
2020-03-26,2,0,RN,297378,2408003,0.67254,
2020-03-26,13,0,RN,884122,2408102,1.47039,
2020-03-26,4,0,RN,261469,2403251,1.52982,
2020-03-26,19,0,RN,3506853,24,0.5418,
2020-03-26,1,0,RO,128969,1100122,0.77538,
2020-03-26,5,0,RO,529544,1100205,0.94421,
2020-03-26,6,0,RO,1777225,11,0.3376,
2020-03-26,9,0,RR,399213,1400100,2.25444,
2020-03-26,1,0,RR,12409,1400159,8.05867,
2020-03-26,10,0,RR,605761,14,1.65082,
2020-03-26,2,0,RS,210305,4300604,951,
2020-03-26,2,0,RS,5981,4300703,33.43922,
2020-03-26,9,0,RS,121143,4301602,7.42924,
2020-03-26,2,0,RS,120454,4302105,1.66038,
2020-03-26,0,0,RS,66261,4303509,,
2020-03-26,2,0,RS,66712,4303905,2.99796,
2020-03-26,7,0,RS,346616,4304606,2.01953,
2020-03-26,2,0,RS,53049,4304630,3.7701,
2020-03-26,1,0,RS,29833,4304804,3.35199,
2020-03-26,6,0,RS,510906,4305108,1.17438,
2020-03-26,1,0,RS,12239,4305173,8.1706,
2020-03-26,1,0,RS,40789,4305355,2.45164,
2020-03-26,1,0,RS,12348,4306205,8.09848,
2020-03-26,1,0,RS,32671,4306403,3.06082,
2020-03-26,1,0,RS,38461,4306601,2.60004,
2020-03-26,1,0,RS,41285,4306767,2.42219,
2020-03-26,3,0,RS,105862,4307005,2.83388,
2020-03-26,2,0,RS,50022,4307609,3.99824,
2020-03-26,1,0,RS,34116,4307807,2.93118,
2020-03-26,1,0,RS,72331,4307906,1.38253,
2020-03-26,1,0,RS,35070,4308607,2.85144,
2020-03-26,1,0,RS,281519,4309209,0.35522,
2020-03-26,2,0,RS,24293,4310801,8.23282,
2020-03-26,5,0,RS,84014,4311403,5.95139,
2020-03-26,1,0,RS,44161,4311809,2.26444,
2020-03-26,1,0,RS,6512,4313102,15.35627,
2020-03-26,1,0,RS,45994,4313508,2.1742,
2020-03-26,1,0,RS,7657,4314001,13.05995,
2020-03-26,1,0,RS,203275,4314100,0.49194,
2020-03-26,2,0,RS,342405,4314407,0.5841,
2020-03-26,1,0,RS,20663,4314605,4.83957,
2020-03-26,103,1,RS,1483771,4314902,6.94177,0.0097
2020-03-26,2,0,RS,211005,4315602,0.94784,
2020-03-26,1,0,RS,21349,4316006,4.68406,
2020-03-26,2,0,RS,282123,4316907,0.70891,
2020-03-26,4,0,RS,77027,4317103,5.19298,
2020-03-26,1,0,RS,49425,4317400,2.02327,
2020-03-26,1,0,RS,42894,4317608,2.33133,
2020-03-26,1,0,RS,236835,4318705,0.42223,
2020-03-26,1,0,RS,81734,4319901,1.22348,
2020-03-26,3,0,RS,17502,4320404,17.1409,
2020-03-26,1,0,RS,57466,4321204,1.74016,
2020-03-26,6,0,RS,38732,4321501,15.49107,
2020-03-26,1,0,RS,255224,4323002,0.39181,
2020-03-26,190,1,RS,11377239,43,1.67,0.0053
2020-03-26,1,0,SC,13071,4201950,7.65052,
2020-03-26,8,0,SC,142295,4202008,5.62212,
2020-03-26,12,0,SC,357199,4202404,3.35947,
2020-03-26,9,0,SC,33450,4202800,26.90583,
2020-03-26,4,0,SC,82989,4203204,4.81992,
2020-03-26,1,0,SC,12240,4203709,8.16993,
2020-03-26,4,0,SC,220367,4204202,1.81515,
2020-03-26,12,0,SC,215186,4204608,5.57657,
2020-03-26,20,0,SC,500973,4205407,3.99223,
2020-03-26,1,0,SC,69639,4205902,1.43598,
2020-03-26,3,0,SC,11501,4206207,26.08469,
2020-03-26,1,0,SC,56421,4207007,1.77239,
2020-03-26,5,0,SC,44853,4207304,11.14753,
2020-03-26,8,0,SC,,,,
2020-03-26,16,0,SC,219536,4208203,7.2881,
2020-03-26,1,0,SC,65312,4208302,1.53111,
2020-03-26,2,0,SC,20024,4208807,9.98801,
2020-03-26,2,0,SC,177697,4208906,1.12551,
2020-03-26,7,0,SC,590466,4209102,1.1855,
2020-03-26,1,0,SC,157544,4209300,0.63474,
2020-03-26,0,0,SC,45814,4209409,,
2020-03-26,3,0,SC,81475,4211306,3.68211,
2020-03-26,1,0,SC,33447,4213203,2.9898,
2020-03-26,3,0,SC,21388,4213500,14.02656,
2020-03-26,2,0,SC,2878,4214300,69.4927,
2020-03-26,8,1,SC,246586,4216602,3.2443,125
2020-03-26,1,0,SC,13410,4217006,7.45712,
2020-03-26,1,0,SC,5823,4217253,17.17328,
2020-03-26,2,0,SC,14007,4217600,14.27857,
2020-03-26,1,0,SC,38407,4218004,2.60369,
2020-03-26,1,0,SC,5348,4218103,18.69858,
2020-03-26,8,0,SC,105686,4218707,7.56959,
2020-03-26,149,1,SC,7164788,42,2.07961,0.0067
2020-03-26,1,0,SP,89824,3503901,1.11329,
2020-03-26,3,0,SP,274182,3505708,1.09416,
2020-03-26,2,0,SP,101470,3509007,1.97103,
2020-03-26,4,0,SP,1204073,3509502,0.33221,
2020-03-26,2,0,SP,400927,3510609,0.49884,
2020-03-26,5,0,SP,249210,3513009,2.00634,
2020-03-26,1,0,SP,273726,3515004,0.36533,
2020-03-26,1,0,SP,194276,3515707,0.51473,
2020-03-26,9,1,SP,1379182,3518800,0.65256,0.1111
2020-03-26,1,0,SP,230851,3519071,0.43318,
2020-03-26,37,1,SP,,,,27
2020-03-26,1,0,SP,24235,3521408,4.12626,
2020-03-26,1,0,SP,57488,3524709,1.73949,
2020-03-26,2,0,SP,418962,3525904,0.47737,
2020-03-26,2,0,SP,48885,3527306,4.09123,
2020-03-26,1,0,SP,100179,3528502,0.99821,
2020-03-26,2,0,SP,472912,3529401,0.42291,
2020-03-26,7,0,SP,445842,3530607,1.57006,
2020-03-26,3,0,SP,698418,3534401,0.42954,
2020-03-26,1,0,SP,117452,3539806,0.85141,
2020-03-26,1,0,SP,123393,3543303,0.81042,
2020-03-26,1,1,SP,703293,3543402,0.14219,1.0
2020-03-26,1,0,SP,206424,3543907,0.48444,
2020-03-26,6,0,SP,139447,3547304,4.30271,
2020-03-26,16,0,SP,718773,3547809,2.22602,
2020-03-26,13,0,SP,838936,3548708,1.54958,
2020-03-26,17,0,SP,161127,3548807,10.55068,
2020-03-26,1,0,SP,460671,3549805,0.21707,
2020-03-26,2,0,SP,721944,3549904,0.27703,
2020-03-26,899,53,SP,12252023,3550308,7.33756,59
2020-03-26,2,0,SP,88980,3550704,2.2477,
2020-03-26,2,0,SP,297637,3552502,0.67196,
2020-03-26,2,1,SP,289664,3552809,0.69046,0.5
2020-03-26,1,0,SP,121766,3554003,0.82125,
2020-03-26,1,0,SP,314924,3554102,0.31754,
2020-03-26,1,0,SP,129193,3556206,0.77404,
2020-03-26,1,1,SP,52597,3556453,1.90125,1.0
2020-03-26,1052,58,SP,45919049,35,2.29099,0.0551
2020-03-26,8,0,TO,299127,1721000,2.67445,
2020-03-26,8,0,TO,1572866,17,0.50863,
2020-03-25,23,0,AC,407319,1200401,5.64668,
2020-03-25,23,0,AC,881935,12,2.6079,
2020-03-25,10,0,AL,1018948,2704302,0.9814,
2020-03-25,1,0,AL,20066,2707503,4.98355,
2020-03-25,11,0,AL,3337357,27,0.3296,
2020-03-25,52,,AM,2182763,1302603,2.3823,
2020-03-25,2,1,AM,114273,1303403,1.75019,0.5
2020-03-25,54,1,AM,4144597,13,1.3029,0.0185
2020-03-25,2,0,AP,503327,1600303,0.39736,
2020-03-25,2,0,AP,845731,16,0.23648,
2020-03-25,1,0,BA,155439,2903201,0.64334,
2020-03-25,1,0,BA,67195,2904605,1.48821,
2020-03-25,1,0,BA,299132,2905701,0.3343,
2020-03-25,1,0,BA,26176,2906204,3.82029,
2020-03-25,1,0,BA,33153,2908507,3.01632,
2020-03-25,1,0,BA,25837,2908606,3.87042,
2020-03-25,8,0,BA,614872,2910800,1.30108,
2020-03-25,1,0,BA,162327,2913606,0.61604,
2020-03-25,3,0,BA,,,,
2020-03-25,1,0,BA,213223,2914802,0.46899,
2020-03-25,1,0,BA,155966,2918001,0.64117,
2020-03-25,2,0,BA,216707,2918407,0.92291,
2020-03-25,3,0,BA,198440,2919207,1.51179,
2020-03-25,8,0,BA,148686,2925303,5.38047,
2020-03-25,2,0,BA,28174,2925501,7.09874,
2020-03-25,54,0,BA,2872347,2927408,1.88,
2020-03-25,1,0,BA,9058,2928950,11.03996,
2020-03-25,1,0,BA,160487,2931350,0.6231,
2020-03-25,91,0,BA,14873064,29,0.61184,
2020-03-25,6,0,CE,80271,2301000,7.47468,
2020-03-25,196,0,CE,2669342,2304400,7.34263,
2020-03-25,1,0,CE,16480,2304459,6.06796,
2020-03-25,2,0,CE,,,,
2020-03-25,1,0,CE,274207,2307304,0.36469,
2020-03-25,1,0,CE,47962,2308104,2.08498,
2020-03-25,4,0,CE,208935,2312908,1.91447,
2020-03-25,211,0,CE,9132078,23,2.31054,
2020-03-25,191,0,DF,3015268,5300108,6.33443,
2020-03-25,191,0,DF,3015268,53,6.33443,
2020-03-25,1,,ES,208972,3201209,0.47853,
2020-03-25,1,,ES,381285,3201308,0.26227,
2020-03-25,1,,ES,,,,
2020-03-25,3,,ES,173555,3203205,1.72856,
2020-03-25,1,,ES,23590,3204609,4.23908,
2020-03-25,1,,ES,517510,3205002,0.19323,
2020-03-25,17,,ES,493838,3205200,3.44242,
2020-03-25,15,,ES,362097,3205309,4.14254,
2020-03-25,40,,ES,4018650,32,0.99536,
2020-03-25,3,0,GO,386923,5201108,0.77535,
2020-03-25,2,0,GO,578179,5201405,0.34591,
2020-03-25,1,0,GO,108823,5205109,0.91892,
2020-03-25,15,0,GO,1516113,5208707,0.98937,
2020-03-25,3,0,GO,,,,
2020-03-25,1,0,GO,100882,5211909,0.99126,
2020-03-25,1,0,GO,208299,5212501,0.48008,
2020-03-25,6,0,GO,235647,5218805,2.54618,
2020-03-25,1,0,GO,20695,5220603,4.83209,
2020-03-25,2,0,GO,168468,5221858,1.18717,
2020-03-25,35,0,GO,7018354,52,0.49869,
2020-03-25,8,0,MA,1101884,2111300,0.72603,
2020-03-25,8,0,MA,7075181,21,0.11307,
2020-03-25,90,0,MG,2512070,3106200,3.5827,
2020-03-25,1,0,MG,439340,3106705,0.22761,
2020-03-25,1,0,MG,50605,3107406,1.97609,
2020-03-25,1,0,MG,15461,3111507,6.46789,
2020-03-25,2,0,MG,663855,3118601,0.30127,
2020-03-25,1,0,MG,109855,3119401,0.91029,
2020-03-25,1,0,MG,238230,3122306,0.41976,
2020-03-25,2,0,MG,,,,
2020-03-25,1,0,MG,263410,3131307,0.37964,
2020-03-25,8,0,MG,568873,3136702,1.40629,
2020-03-25,1,0,MG,52165,3137205,1.91699,
2020-03-25,2,0,MG,60724,3140001,3.29359,
2020-03-25,7,0,MG,94889,3144805,7.37704,
2020-03-25,1,0,MG,90757,3148103,1.10184,
2020-03-25,1,0,MG,167397,3151800,0.59738,
2020-03-25,2,0,MG,239639,3167202,0.83459,
2020-03-25,1,0,MG,89842,3168705,1.11307,
2020-03-25,3,0,MG,333783,3170107,0.89879,
2020-03-25,7,0,MG,691305,3170206,1.01258,
2020-03-25,133,0,MG,21168791,31,0.62828,
2020-03-25,22,0,MS,895982,5002704,2.45541,
2020-03-25,1,0,MS,92526,5006606,1.08078,
2020-03-25,1,0,MS,57665,5007901,1.73415,
2020-03-25,24,0,MS,2778986,50,0.86362,
2020-03-25,6,0,MT,612547,5103403,0.97952,
2020-03-25,1,0,MT,9178,5108956,10.89562,
2020-03-25,2,0,MT,284971,5108402,0.70183,
2020-03-25,9,0,MT,3484466,51,0.25829,
2020-03-25,2,0,PA,530598,1500800,0.37693,
2020-03-25,4,0,PA,1492745,1501402,0.26796,
2020-03-25,1,0,PA,279349,1504208,0.35798,
2020-03-25,7,0,PA,8602865,15,0.08137,
2020-03-25,1,0,PB,6117,2502607,16.34788,
2020-03-25,4,0,PB,809015,2507507,0.49443,
2020-03-25,5,0,PB,4018127,25,0.12444,
2020-03-25,1,,PE,76439,2601706,1.30823,
2020-03-25,1,,PE,361118,2604106,0.27692,
2020-03-25,5,,PE,,,,
2020-03-25,3,,PE,702298,2607901,0.42717,
2020-03-25,3,,PE,392482,2609600,0.76437,
2020-03-25,2,,PE,349145,2611101,0.57283,
2020-03-25,31,1,PE,1645727,2611606,1.88367,0.0323
2020-03-25,46,1,PE,9557071,26,0.48132,0.0217
2020-03-25,9,0,PI,864845,2211001,1.04065,
2020-03-25,8,0,PI,3273227,22,0.24441,
2020-03-25,1,0,PR,132002,4104204,0.75756,
2020-03-25,1,0,PR,94859,4104303,1.0542,
2020-03-25,2,0,PR,328454,4104808,0.60891,
2020-03-25,6,0,PR,82620,4105508,7.26216,
2020-03-25,2,0,PR,243726,4105805,0.82059,
2020-03-25,60,0,PR,1933105,4106902,3.10381,
2020-03-25,1,0,PR,17251,4107603,5.79677,
2020-03-25,5,0,PR,258532,4108304,1934,
2020-03-25,1,0,PR,33119,4108809,3.01941,
2020-03-25,4,0,PR,,,,
2020-03-25,3,0,PR,569733,4113700,0.52656,
2020-03-25,2,0,PR,423666,4115200,0.47207,
2020-03-25,1,0,PR,88374,4118402,1.13155,
2020-03-25,1,0,PR,82881,4118501,1.20655,
2020-03-25,3,0,PR,132157,4119152,2.27003,
2020-03-25,3,0,PR,351736,4119905,0.85291,
2020-03-25,1,0,PR,78974,4127106,1.26624,
2020-03-25,0,0,PR,111557,4128104,,
2020-03-25,97,0,PR,11433957,41,0.84835,
2020-03-25,1,0,RJ,184412,3300407,0.54226,
2020-03-25,1,0,RJ,507548,3301009,0.19703,
2020-03-25,2,0,RJ,919596,3301702,0.21749,
2020-03-25,1,0,RJ,60517,3301850,1.65243,
2020-03-25,0,0,RJ,,,,
